date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2023-08-15,Province No. 5,ROLPA,Liwang,3894,28.34,82.63,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,NPR,20,0.15
2023-08-15,Province No. 5,ROLPA,Liwang,3894,28.34,82.63,oil and fats,Oil (mustard),228,L,actual,Retail,NPR,230,1.73
2023-08-15,Province No. 5,ROLPA,Liwang,3894,28.34,82.63,oil and fats,Oil (soybean),306,L,actual,Retail,NPR,220,1.66
2023-08-15,Province No. 5,ROLPA,Liwang,3894,28.34,82.63,pulses and nuts,Chickpeas,244,KG,actual,Retail,NPR,125,0.94
2023-08-15,Province No. 5,ROLPA,Liwang,3894,28.34,82.63,pulses and nuts,Lentils (broken),335,KG,actual,Retail,NPR,172,1.3
2023-08-15,Province No. 5,ROLPA,Liwang,3894,28.34,82.63,pulses and nuts,Peanut,174,KG,actual,Retail,NPR,200,1.51
2023-08-15,Province No. 5,ROLPA,Liwang,3894,28.34,82.63,vegetables and fruits,Apples,345,KG,actual,Retail,NPR,360,2.71
2023-08-15,Province No. 5,ROLPA,Liwang,3894,28.34,82.63,vegetables and fruits,Cabbage,181,KG,actual,Retail,NPR,55,0.41
2023-08-15,Province No. 5,ROLPA,Liwang,3894,28.34,82.63,vegetables and fruits,Carrots,166,KG,actual,Retail,NPR,85,0.64
2023-08-15,Province No. 5,ROLPA,Liwang,3894,28.34,82.63,vegetables and fruits,Pumpkin,412,KG,actual,Retail,NPR,45,0.34
2023-08-15,Province No. 5,ROLPA,Liwang,3894,28.34,82.63,vegetables and fruits,Tomatoes,114,KG,actual,Retail,NPR,80,0.6
2023-08-15,Province No. 5,RUPANDEHI,Bhairahawa,3887,27.5,83.44,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,NPR,68,0.51
2023-08-15,Province No. 5,RUPANDEHI,Bhairahawa,3887,27.5,83.44,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,NPR,17,0.13
2023-08-15,Province No. 5,RUPANDEHI,Bhairahawa,3887,27.5,83.44,"meat, fish and eggs",Fish,139,KG,actual,Retail,NPR,400,3.01
2023-08-15,Province No. 5,RUPANDEHI,Bhairahawa,3887,27.5,83.44,"meat, fish and eggs",Meat (chicken),94,KG,actual,Retail,NPR,420,3.16
2023-08-15,Province No. 5,RUPANDEHI,Bhairahawa,3887,27.5,83.44,oil and fats,Oil (mustard),228,L,actual,Retail,NPR,220,1.66
2023-08-15,Province No. 5,RUPANDEHI,Bhairahawa,3887,27.5,83.44,oil and fats,Oil (soybean),306,L,actual,Retail,NPR,210,1.58
2023-08-15,Province No. 5,RUPANDEHI,Bhairahawa,3887,27.5,83.44,pulses and nuts,Lentils (broken),335,KG,actual,Retail,NPR,160,1.21
2023-08-15,Province No. 5,RUPANDEHI,Bhairahawa,3887,27.5,83.44,vegetables and fruits,Bananas,254,Dozen,actual,Retail,NPR,130,0.98
2023-08-15,Province No. 5,RUPANDEHI,Bhairahawa,3887,27.5,83.44,vegetables and fruits,Cabbage,181,KG,actual,Retail,NPR,55,0.41
2023-08-15,Province No. 5,RUPANDEHI,Bhairahawa,3887,27.5,83.44,vegetables and fruits,Carrots,166,KG,actual,Retail,NPR,80,0.6
2023-08-15,Province No. 5,RUPANDEHI,Bhairahawa,3887,27.5,83.44,vegetables and fruits,Oranges,360,KG,actual,Retail,NPR,220,1.66
2023-08-15,Province No. 5,RUPANDEHI,Bhairahawa,3887,27.5,83.44,vegetables and fruits,Pumpkin,412,KG,actual,Retail,NPR,45,0.34
2023-08-15,Province No. 5,RUPANDEHI,Bhairahawa,3887,27.5,83.44,vegetables and fruits,Tomatoes,114,KG,actual,Retail,NPR,70,0.53
2023-08-15,Province No. 6,DOLPA,Dunai,3851,28.93,82.87,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,80,0.6
2023-08-15,Province No. 6,DOLPA,Dunai,3851,28.93,82.87,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,NPR,120,0.9
2023-08-15,Province No. 6,DOLPA,Dunai,3851,28.93,82.87,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,110,0.83
2023-08-15,Province No. 6,DOLPA,Dunai,3851,28.93,82.87,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,NPR,25,0.19
2023-08-15,Province No. 6,DOLPA,Dunai,3851,28.93,82.87,"meat, fish and eggs",Fish,139,KG,actual,Retail,NPR,700,5.27
2023-08-15,Province No. 6,DOLPA,Dunai,3851,28.93,82.87,milk and dairy,Milk,81,L,actual,Retail,NPR,200,1.51
2023-08-15,Province No. 6,DOLPA,Dunai,3851,28.93,82.87,oil and fats,Oil (mustard),228,L,actual,Retail,NPR,360,2.71
2023-08-15,Province No. 6,DOLPA,Dunai,3851,28.93,82.87,oil and fats,Oil (soybean),306,L,actual,Retail,NPR,280,2.11
2023-08-15,Province No. 6,DOLPA,Dunai,3851,28.93,82.87,pulses and nuts,Beans (black),85,KG,actual,Retail,NPR,210,1.58
2023-08-15,Province No. 6,DOLPA,Dunai,3851,28.93,82.87,pulses and nuts,Chickpeas,244,KG,actual,Retail,NPR,185,1.39
2023-08-15,Province No. 6,DOLPA,Dunai,3851,28.93,82.87,pulses and nuts,Lentils (broken),335,KG,actual,Retail,NPR,210,1.58
2023-08-15,Province No. 6,DOLPA,Dunai,3851,28.93,82.87,vegetables and fruits,Apples,345,KG,actual,Retail,NPR,70,0.53
2023-08-15,Province No. 6,DOLPA,Dunai,3851,28.93,82.87,vegetables and fruits,Bananas,254,Dozen,actual,Retail,NPR,250,1.88
2023-08-15,Province No. 6,DOLPA,Dunai,3851,28.93,82.87,vegetables and fruits,Cabbage,181,KG,actual,Retail,NPR,70,0.53
2023-08-15,Province No. 6,HUMLA,Simikot,3859,30.13,81.92,cereals and tubers,Potatoes (red),336,KG,actual,Retail,NPR,70,0.53
2023-08-15,Province No. 6,HUMLA,Simikot,3859,30.13,81.92,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,110,0.83
2023-08-15,Province No. 6,HUMLA,Simikot,3859,30.13,81.92,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,120,0.9
2023-08-15,Province No. 6,HUMLA,Simikot,3859,30.13,81.92,"meat, fish and eggs",Fish,139,KG,actual,Retail,NPR,750,5.65
2023-08-15,Province No. 6,HUMLA,Simikot,3859,30.13,81.92,"meat, fish and eggs",Meat (chicken),94,KG,actual,Retail,NPR,800,6.03
2023-08-15,Province No. 6,HUMLA,Simikot,3859,30.13,81.92,milk and dairy,Milk,81,L,actual,Retail,NPR,220,1.66
2023-08-15,Province No. 6,HUMLA,Simikot,3859,30.13,81.92,oil and fats,Oil (mustard),228,L,actual,Retail,NPR,440,3.32
2023-08-15,Province No. 6,HUMLA,Simikot,3859,30.13,81.92,oil and fats,Oil (soybean),306,L,actual,Retail,NPR,340,2.56
2023-08-15,Province No. 6,HUMLA,Simikot,3859,30.13,81.92,pulses and nuts,Beans (black),85,KG,actual,Retail,NPR,290,2.19
2023-08-15,Province No. 6,HUMLA,Simikot,3859,30.13,81.92,pulses and nuts,Lentils (broken),335,KG,actual,Retail,NPR,270,2.03
2023-08-15,Province No. 6,HUMLA,Simikot,3859,30.13,81.92,pulses and nuts,Peanut,174,KG,actual,Retail,NPR,900,6.78
2023-08-15,Province No. 6,HUMLA,Simikot,3859,30.13,81.92,vegetables and fruits,Cabbage,181,KG,actual,Retail,NPR,100,0.75
2023-08-15,Province No. 6,HUMLA,Simikot,3859,30.13,81.92,vegetables and fruits,Carrots,166,KG,actual,Retail,NPR,240,1.81
2023-08-15,Province No. 6,JUMLA,Jumla Khalanga,3854,29.3,82.15,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,60,0.45
2023-08-15,Province No. 6,JUMLA,Jumla Khalanga,3854,29.3,82.15,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,NPR,114,0.86
2023-08-15,Province No. 6,JUMLA,Jumla Khalanga,3854,29.3,82.15,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,104,0.78
2023-08-15,Province No. 6,JUMLA,Jumla Khalanga,3854,29.3,82.15,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,NPR,22,0.17
2023-08-15,Province No. 6,JUMLA,Jumla Khalanga,3854,29.3,82.15,"meat, fish and eggs",Fish,139,KG,actual,Retail,NPR,700,5.27
2023-08-15,Province No. 6,JUMLA,Jumla Khalanga,3854,29.3,82.15,"meat, fish and eggs",Meat (chicken),94,KG,actual,Retail,NPR,670,5.05
2023-08-15,Province No. 6,JUMLA,Jumla Khalanga,3854,29.3,82.15,milk and dairy,Milk,81,L,actual,Retail,NPR,200,1.51
2023-08-15,Province No. 6,JUMLA,Jumla Khalanga,3854,29.3,82.15,oil and fats,Oil (mustard),228,L,actual,Retail,NPR,355,2.68
2023-08-15,Province No. 6,JUMLA,Jumla Khalanga,3854,29.3,82.15,oil and fats,Oil (soybean),306,L,actual,Retail,NPR,250,1.88
2023-08-15,Province No. 6,JUMLA,Jumla Khalanga,3854,29.3,82.15,pulses and nuts,Beans (black),85,KG,actual,Retail,NPR,210,1.58
2023-08-15,Province No. 6,JUMLA,Jumla Khalanga,3854,29.3,82.15,pulses and nuts,Chickpeas,244,KG,actual,Retail,NPR,150,1.13
2023-08-15,Province No. 6,JUMLA,Jumla Khalanga,3854,29.3,82.15,vegetables and fruits,Apples,345,KG,actual,Retail,NPR,60,0.45
2023-08-15,Province No. 6,JUMLA,Jumla Khalanga,3854,29.3,82.15,vegetables and fruits,Bananas,254,Dozen,actual,Retail,NPR,180,1.36
2023-08-15,Province No. 6,JUMLA,Jumla Khalanga,3854,29.3,82.15,vegetables and fruits,Cabbage,181,KG,actual,Retail,NPR,50,0.38
2023-08-15,Province No. 6,JUMLA,Jumla Khalanga,3854,29.3,82.15,vegetables and fruits,Carrots,166,KG,actual,Retail,NPR,150,1.13
2023-08-15,Province No. 6,JUMLA,Jumla Khalanga,3854,29.3,82.15,vegetables and fruits,Pumpkin,412,KG,actual,Retail,NPR,70,0.53
2023-08-15,Province No. 6,JUMLA,Jumla Khalanga,3854,29.3,82.15,vegetables and fruits,Tomatoes,114,KG,actual,Retail,NPR,160,1.21
2023-08-15,Province No. 6,MUGU,Gamgadhi,3852,29.53,82.17,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,80,0.6
2023-08-15,Province No. 6,MUGU,Gamgadhi,3852,29.53,82.17,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,NPR,23,0.17
2023-08-15,Province No. 6,MUGU,Gamgadhi,3852,29.53,82.17,"meat, fish and eggs",Meat (chicken),94,KG,actual,Retail,NPR,680,5.12
2023-08-15,Province No. 6,MUGU,Gamgadhi,3852,29.53,82.17,oil and fats,Oil (mustard),228,L,actual,Retail,NPR,360,2.71
2023-08-15,Province No. 6,MUGU,Gamgadhi,3852,29.53,82.17,oil and fats,Oil (soybean),306,L,actual,Retail,NPR,260,1.96
2023-08-15,Province No. 6,MUGU,Gamgadhi,3852,29.53,82.17,pulses and nuts,Lentils (broken),335,KG,actual,Retail,NPR,200,1.51
2023-08-15,Province No. 6,MUGU,Gamgadhi,3852,29.53,82.17,vegetables and fruits,Bananas,254,Dozen,actual,Retail,NPR,180,1.36
2023-08-15,Province No. 6,MUGU,Gamgadhi,3852,29.53,82.17,vegetables and fruits,Carrots,166,KG,actual,Retail,NPR,140,1.05
2023-08-15,Province No. 6,MUGU,Gamgadhi,3852,29.53,82.17,vegetables and fruits,Tomatoes,114,KG,actual,Retail,NPR,160,1.21
2023-08-15,Province No. 6,RUKUM_W,Musikot,3858,28.61,82.48,cereals and tubers,Potatoes (red),336,KG,actual,Retail,NPR,60,0.45
2023-08-15,Province No. 6,RUKUM_W,Musikot,3858,28.61,82.48,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,56,0.42
2023-08-15,Province No. 6,RUKUM_W,Musikot,3858,28.61,82.48,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,NPR,98,0.74
2023-08-15,Province No. 6,RUKUM_W,Musikot,3858,28.61,82.48,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,NPR,22,0.17
2023-08-15,Province No. 6,RUKUM_W,Musikot,3858,28.61,82.48,"meat, fish and eggs",Fish,139,KG,actual,Retail,NPR,750,5.65
2023-08-15,Province No. 6,RUKUM_W,Musikot,3858,28.61,82.48,"meat, fish and eggs",Meat (chicken),94,KG,actual,Retail,NPR,480,3.62
2023-08-15,Province No. 6,RUKUM_W,Musikot,3858,28.61,82.48,oil and fats,Oil (soybean),306,L,actual,Retail,NPR,240,1.81
2023-08-15,Province No. 6,RUKUM_W,Musikot,3858,28.61,82.48,pulses and nuts,Beans (black),85,KG,actual,Retail,NPR,180,1.36
2023-08-15,Province No. 6,RUKUM_W,Musikot,3858,28.61,82.48,pulses and nuts,Chickpeas,244,KG,actual,Retail,NPR,135,1.02
2023-08-15,Province No. 6,RUKUM_W,Musikot,3858,28.61,82.48,pulses and nuts,Lentils (broken),335,KG,actual,Retail,NPR,175,1.32
2023-08-15,Province No. 6,RUKUM_W,Musikot,3858,28.61,82.48,pulses and nuts,Peanut,174,KG,actual,Retail,NPR,750,5.65
2023-08-15,Province No. 6,RUKUM_W,Musikot,3858,28.61,82.48,vegetables and fruits,Bananas,254,Dozen,actual,Retail,NPR,180,1.36
2023-08-15,Province No. 6,RUKUM_W,Musikot,3858,28.61,82.48,vegetables and fruits,Cabbage,181,KG,actual,Retail,NPR,40,0.3
2023-08-15,Province No. 6,RUKUM_W,Musikot,3858,28.61,82.48,vegetables and fruits,Carrots,166,KG,actual,Retail,NPR,120,0.9
2023-08-15,Province No. 6,SURKHET,Birendranagar,3848,28.6,81.64,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,57,0.43
2023-08-15,Province No. 6,SURKHET,Birendranagar,3848,28.6,81.64,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,94,0.71
2023-08-15,Province No. 6,SURKHET,Birendranagar,3848,28.6,81.64,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,NPR,20,0.15
2023-08-15,Province No. 6,SURKHET,Birendranagar,3848,28.6,81.64,"meat, fish and eggs",Fish,139,KG,actual,Retail,NPR,450,3.39
2023-08-15,Province No. 6,SURKHET,Birendranagar,3848,28.6,81.64,milk and dairy,Milk,81,L,actual,Retail,NPR,95,0.72
2023-08-15,Province No. 6,SURKHET,Birendranagar,3848,28.6,81.64,oil and fats,Oil (mustard),228,L,actual,Retail,NPR,303,2.28
2023-08-15,Province No. 6,SURKHET,Birendranagar,3848,28.6,81.64,pulses and nuts,Beans (black),85,KG,actual,Retail,NPR,175,1.32
2023-08-15,Province No. 6,SURKHET,Birendranagar,3848,28.6,81.64,pulses and nuts,Chickpeas,244,KG,actual,Retail,NPR,138,1.04
2023-08-15,Province No. 6,SURKHET,Birendranagar,3848,28.6,81.64,pulses and nuts,Lentils (broken),335,KG,actual,Retail,NPR,175,1.32
2023-08-15,Province No. 6,SURKHET,Birendranagar,3848,28.6,81.64,pulses and nuts,Peanut,174,KG,actual,Retail,NPR,700,5.27
2023-08-15,Province No. 6,SURKHET,Birendranagar,3848,28.6,81.64,vegetables and fruits,Apples,345,KG,actual,Retail,NPR,140,1.05
2023-08-15,Province No. 6,SURKHET,Birendranagar,3848,28.6,81.64,vegetables and fruits,Pumpkin,412,KG,actual,Retail,NPR,60,0.45
2023-08-15,Province No. 6,SURKHET,Birendranagar,3848,28.6,81.64,vegetables and fruits,Tomatoes,114,KG,actual,Retail,NPR,97,0.73
2023-08-15,Province No. 7,ACHHAM,Mangalsen,3912,29.1,81.23,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,65,0.49
2023-08-15,Province No. 7,ACHHAM,Mangalsen,3912,29.1,81.23,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,NPR,96,0.72
2023-08-15,Province No. 7,ACHHAM,Mangalsen,3912,29.1,81.23,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,80,0.6
2023-08-15,Province No. 7,ACHHAM,Mangalsen,3912,29.1,81.23,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,NPR,20,0.15
2023-08-15,Province No. 7,ACHHAM,Mangalsen,3912,29.1,81.23,"meat, fish and eggs",Fish,139,KG,actual,Retail,NPR,400,3.01
2023-08-15,Province No. 7,ACHHAM,Mangalsen,3912,29.1,81.23,"meat, fish and eggs",Meat (chicken),94,KG,actual,Retail,NPR,500,3.77
2023-08-15,Province No. 7,ACHHAM,Mangalsen,3912,29.1,81.23,milk and dairy,Milk,81,L,actual,Retail,NPR,100,0.75
2023-08-15,Province No. 7,ACHHAM,Mangalsen,3912,29.1,81.23,pulses and nuts,Beans (black),85,KG,actual,Retail,NPR,200,1.51
2023-08-15,Province No. 7,ACHHAM,Mangalsen,3912,29.1,81.23,pulses and nuts,Chickpeas,244,KG,actual,Retail,NPR,150,1.13
2023-08-15,Province No. 7,ACHHAM,Mangalsen,3912,29.1,81.23,pulses and nuts,Lentils (broken),335,KG,actual,Retail,NPR,180,1.36
2023-08-15,Province No. 7,ACHHAM,Mangalsen,3912,29.1,81.23,vegetables and fruits,Apples,345,KG,actual,Retail,NPR,300,2.26
2023-08-15,Province No. 7,ACHHAM,Mangalsen,3912,29.1,81.23,vegetables and fruits,Oranges,360,KG,actual,Retail,NPR,330,2.49
2023-08-15,Province No. 7,ACHHAM,Mangalsen,3912,29.1,81.23,vegetables and fruits,Pumpkin,412,KG,actual,Retail,NPR,60,0.45
2023-08-15,Province No. 7,ACHHAM,Mangalsen,3912,29.1,81.23,vegetables and fruits,Tomatoes,114,KG,actual,Retail,NPR,140,1.05
2023-08-15,Province No. 7,BAJHANG,Chainpur,3903,29.54,81.19,cereals and tubers,Potatoes (red),336,KG,actual,Retail,NPR,50,0.38
2023-08-15,Province No. 7,BAJHANG,Chainpur,3903,29.54,81.19,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,70,0.53
2023-08-15,Province No. 7,BAJHANG,Chainpur,3903,29.54,81.19,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,NPR,96,0.72
2023-08-15,Province No. 7,BAJHANG,Chainpur,3903,29.54,81.19,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,78,0.59
2023-08-15,Province No. 7,BAJHANG,Chainpur,3903,29.54,81.19,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,NPR,20,0.15
2023-08-15,Province No. 7,BAJHANG,Chainpur,3903,29.54,81.19,"meat, fish and eggs",Meat (chicken),94,KG,actual,Retail,NPR,580,4.37
2023-08-15,Province No. 7,BAJHANG,Chainpur,3903,29.54,81.19,milk and dairy,Milk,81,L,actual,Retail,NPR,100,0.75
2023-08-15,Province No. 7,BAJHANG,Chainpur,3903,29.54,81.19,oil and fats,Oil (mustard),228,L,actual,Retail,NPR,320,2.41
2023-08-15,Province No. 7,BAJHANG,Chainpur,3903,29.54,81.19,oil and fats,Oil (soybean),306,L,actual,Retail,NPR,240,1.81
2023-08-15,Province No. 7,BAJHANG,Chainpur,3903,29.54,81.19,pulses and nuts,Beans (black),85,KG,actual,Retail,NPR,200,1.51
2023-08-15,Province No. 7,BAJHANG,Chainpur,3903,29.54,81.19,pulses and nuts,Lentils (broken),335,KG,actual,Retail,NPR,200,1.51
2023-08-15,Province No. 7,BAJHANG,Chainpur,3903,29.54,81.19,vegetables and fruits,Cabbage,181,KG,actual,Retail,NPR,40,0.3
2023-08-15,Province No. 7,BAJHANG,Chainpur,3903,29.54,81.19,vegetables and fruits,Tomatoes,114,KG,actual,Retail,NPR,150,1.13
2023-08-15,Province No. 7,BAJURA,Martadi,3913,29.43,81.5,cereals and tubers,Potatoes (red),336,KG,actual,Retail,NPR,50,0.38
2023-08-15,Province No. 7,BAJURA,Martadi,3913,29.43,81.5,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,70,0.53
2023-08-15,Province No. 7,BAJURA,Martadi,3913,29.43,81.5,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,90,0.68
2023-08-15,Province No. 7,BAJURA,Martadi,3913,29.43,81.5,"meat, fish and eggs",Meat (chicken),94,KG,actual,Retail,NPR,560,4.22
2023-08-15,Province No. 7,BAJURA,Martadi,3913,29.43,81.5,milk and dairy,Milk,81,L,actual,Retail,NPR,100,0.75
2023-08-15,Province No. 7,BAJURA,Martadi,3913,29.43,81.5,pulses and nuts,Beans (black),85,KG,actual,Retail,NPR,200,1.51
2023-08-15,Province No. 7,BAJURA,Martadi,3913,29.43,81.5,pulses and nuts,Chickpeas,244,KG,actual,Retail,NPR,150,1.13
2023-08-15,Province No. 7,BAJURA,Martadi,3913,29.43,81.5,pulses and nuts,Lentils (broken),335,KG,actual,Retail,NPR,200,1.51
2023-08-15,Province No. 7,BAJURA,Martadi,3913,29.43,81.5,vegetables and fruits,Apples,345,KG,actual,Retail,NPR,250,1.88
2023-08-15,Province No. 7,BAJURA,Martadi,3913,29.43,81.5,vegetables and fruits,Bananas,254,Dozen,actual,Retail,NPR,110,0.83
2023-08-15,Province No. 7,BAJURA,Martadi,3913,29.43,81.5,vegetables and fruits,Cabbage,181,KG,actual,Retail,NPR,70,0.53
2023-08-15,Province No. 7,BAJURA,Martadi,3913,29.43,81.5,vegetables and fruits,Pumpkin,412,KG,actual,Retail,NPR,70,0.53
2023-08-15,Province No. 7,BAJURA,Martadi,3913,29.43,81.5,vegetables and fruits,Tomatoes,114,KG,actual,Retail,NPR,140,1.05
2023-08-15,Province No. 7,KAILALI,Dhangadhi,3905,28.69,80.66,cereals and tubers,Potatoes (red),336,KG,actual,Retail,NPR,50,0.38
2023-08-15,Province No. 7,KAILALI,Dhangadhi,3905,28.69,80.66,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,65,0.49
2023-08-15,Province No. 7,KAILALI,Dhangadhi,3905,28.69,80.66,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,NPR,93,0.7
2023-08-15,Province No. 7,KAILALI,Dhangadhi,3905,28.69,80.66,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,NPR,18,0.14
2023-08-15,Province No. 7,KAILALI,Dhangadhi,3905,28.69,80.66,"meat, fish and eggs",Fish,139,KG,actual,Retail,NPR,400,3.01
2023-08-15,Province No. 7,KAILALI,Dhangadhi,3905,28.69,80.66,oil and fats,Oil (mustard),228,L,actual,Retail,NPR,300,2.26
2023-08-15,Province No. 7,KAILALI,Dhangadhi,3905,28.69,80.66,oil and fats,Oil (soybean),306,L,actual,Retail,NPR,200,1.51
2023-08-15,Province No. 7,KAILALI,Dhangadhi,3905,28.69,80.66,pulses and nuts,Beans (black),85,KG,actual,Retail,NPR,205,1.54
2023-08-15,Province No. 7,KAILALI,Dhangadhi,3905,28.69,80.66,pulses and nuts,Chickpeas,244,KG,actual,Retail,NPR,135,1.02
2023-08-15,Province No. 7,KAILALI,Dhangadhi,3905,28.69,80.66,vegetables and fruits,Apples,345,KG,actual,Retail,NPR,300,2.26
2023-08-15,Province No. 7,KAILALI,Dhangadhi,3905,28.69,80.66,vegetables and fruits,Cabbage,181,KG,actual,Retail,NPR,40,0.3
2023-08-15,Province No. 7,KAILALI,Dhangadhi,3905,28.69,80.66,vegetables and fruits,Pumpkin,412,KG,actual,Retail,NPR,70,0.53
2023-08-15,Province No. 7,KAILALI,Dhangadhi,3905,28.69,80.66,vegetables and fruits,Tomatoes,114,KG,actual,Retail,NPR,140,1.05
2023-09-15,Province No. 1,DHANKUTA,Dhankuta,647,26.98,87.33,cereals and tubers,Potatoes (red),336,KG,actual,Retail,NPR,48,0.36
2023-09-15,Province No. 1,DHANKUTA,Dhankuta,647,26.98,87.33,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,63,0.47
2023-09-15,Province No. 1,DHANKUTA,Dhankuta,647,26.98,87.33,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,NPR,78,0.59
2023-09-15,Province No. 1,DHANKUTA,Dhankuta,647,26.98,87.33,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,95,0.71
2023-09-15,Province No. 1,DHANKUTA,Dhankuta,647,26.98,87.33,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,NPR,20,0.15
2023-09-15,Province No. 1,DHANKUTA,Dhankuta,647,26.98,87.33,"meat, fish and eggs",Fish,139,KG,actual,Retail,NPR,400,3.01
2023-09-15,Province No. 1,DHANKUTA,Dhankuta,647,26.98,87.33,"meat, fish and eggs",Meat (chicken),94,KG,actual,Retail,NPR,450,3.38
2023-09-15,Province No. 1,DHANKUTA,Dhankuta,647,26.98,87.33,oil and fats,Oil (mustard),228,L,actual,Retail,NPR,300,2.25
2023-09-15,Province No. 1,DHANKUTA,Dhankuta,647,26.98,87.33,oil and fats,Oil (soybean),306,L,actual,Retail,NPR,230,1.73
2023-09-15,Province No. 1,DHANKUTA,Dhankuta,647,26.98,87.33,pulses and nuts,Lentils (broken),335,KG,actual,Retail,NPR,160,1.2
2023-09-15,Province No. 1,DHANKUTA,Dhankuta,647,26.98,87.33,vegetables and fruits,Cabbage,181,KG,actual,Retail,NPR,25,0.19
2023-09-15,Province No. 1,DHANKUTA,Dhankuta,647,26.98,87.33,vegetables and fruits,Carrots,166,KG,actual,Retail,NPR,60,0.45
2023-09-15,Province No. 1,DHANKUTA,Dhankuta,647,26.98,87.33,vegetables and fruits,Pumpkin,412,KG,actual,Retail,NPR,50,0.38
2023-09-15,Province No. 1,MORANG,Biratnagar,646,26.45,87.28,cereals and tubers,Potatoes (red),336,KG,actual,Retail,NPR,60,0.45
2023-09-15,Province No. 1,MORANG,Biratnagar,646,26.45,87.28,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,60,0.45
2023-09-15,Province No. 1,MORANG,Biratnagar,646,26.45,87.28,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,NPR,72,0.54
2023-09-15,Province No. 1,MORANG,Biratnagar,646,26.45,87.28,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,95,0.71
2023-09-15,Province No. 1,MORANG,Biratnagar,646,26.45,87.28,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,NPR,15,0.11
2023-09-15,Province No. 1,MORANG,Biratnagar,646,26.45,87.28,"meat, fish and eggs",Fish,139,KG,actual,Retail,NPR,350,2.63
2023-09-15,Province No. 1,MORANG,Biratnagar,646,26.45,87.28,milk and dairy,Milk,81,L,actual,Retail,NPR,90,0.68
2023-09-15,Province No. 1,MORANG,Biratnagar,646,26.45,87.28,oil and fats,Oil (mustard),228,L,actual,Retail,NPR,270,2.03
2023-09-15,Province No. 1,MORANG,Biratnagar,646,26.45,87.28,oil and fats,Oil (soybean),306,L,actual,Retail,NPR,225,1.69
2023-09-15,Province No. 1,MORANG,Biratnagar,646,26.45,87.28,pulses and nuts,Beans (black),85,KG,actual,Retail,NPR,175,1.31
2023-09-15,Province No. 1,MORANG,Biratnagar,646,26.45,87.28,pulses and nuts,Chickpeas,244,KG,actual,Retail,NPR,130,0.98
2023-09-15,Province No. 1,MORANG,Biratnagar,646,26.45,87.28,pulses and nuts,Lentils (broken),335,KG,actual,Retail,NPR,140,1.05
2023-09-15,Province No. 1,MORANG,Biratnagar,646,26.45,87.28,vegetables and fruits,Apples,345,KG,actual,Retail,NPR,375,2.82
2023-09-15,Province No. 1,MORANG,Biratnagar,646,26.45,87.28,vegetables and fruits,Bananas,254,Dozen,actual,Retail,NPR,120,0.9
2023-09-15,Province No. 1,MORANG,Biratnagar,646,26.45,87.28,vegetables and fruits,Cabbage,181,KG,actual,Retail,NPR,35,0.26
